301921692,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921714,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,3
301921921,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301922030,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301922226,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301922514,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301922678,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301922798,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,7,9
301922911,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,9
301923087,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,9
301923343,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301923513,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301923585,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301923678,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301923730,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301923942,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301924853,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301924977,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301925155,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301927736,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301927898,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301927995,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301833068,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301847883,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301859965,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301861082,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301863065,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301863942,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301868860,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301874369,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301895057,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301895266,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301895540,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301895615,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301895647,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301895746,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301895861,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301896007,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301897009,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301897272,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301897548,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301897840,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301898085,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301898234,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301898234,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301899242,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301899546,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301899720,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301899731,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301899994,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301900029,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301900080,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301900201,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301900352,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301900459,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301900537,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301900748,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301900769,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,3
